detector,source_pc,logical_source_pc,base,index,target,bound,region,runtime_observed,inside_existing_function,instruction_boundary,classification,would_make_function,would_create_interior_label,would_defer
LONG_PTR_TABLE,0023C8,0023B6,0023D8,193,012A1E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,194,012A1E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,195,012A1E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,196,012A1E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,197,0171FE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,198,017590,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,199,017896,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,200,01797A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,201,017C36,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,202,017D26,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,203,017756,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,204,017E4E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,205,0189C2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,206,018DCC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,207,018C4C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,208,02886C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,209,029AE4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,210,029AC0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,211,029E56,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,212,02A754,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,213,02A752,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,214,02BD1E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,215,02C2BE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,216,02C2D0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,217,029EEE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,218,02C384,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,219,02D374,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,220,02D3E0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,221,02D808,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,222,02DAC8,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,223,02DBF2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,224,03C6B8,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,225,03C754,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,226,03C7E6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,227,03C984,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,228,03CB4A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,229,03CAEA,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,230,03CC9C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,231,03816A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,232,0387E0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,233,0391F0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,234,039094,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,235,03CE22,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,236,03D050,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,237,03D12A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,238,03D1B4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,239,03D2C2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,240,01505C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,241,018F38,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,242,019068,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,243,019270,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,244,01923C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,245,019356,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,246,019484,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,247,0197CA,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,248,01980C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,249,0198A0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,250,019DF6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,251,019E1E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,252,015A16,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,253,015B58,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,254,015C20,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,255,019F20,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,256,02D784,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,257,02D798,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,258,02D7AC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,259,02D7C0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,260,02D7EC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,261,02DCA2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,262,028864,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,263,0277BA,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,264,02E574,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,265,02E59A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,266,02E8E8,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,267,02ECE4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,268,02F0B4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,269,027D2C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,270,027E18,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,271,0029F4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,272,03D4AE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,273,015806,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,274,015806,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,275,015806,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,276,015806,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,277,015806,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,278,015806,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,279,03C33E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,280,039386,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,281,03A2C2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,282,03A31C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,283,03A5B4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,284,03A3EA,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,285,03D5DC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,286,03DB2A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,287,03E7A6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,288,01A152,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,289,01A058,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,290,01A1CE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,291,01A262,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,292,011324,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,293,01D734,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,294,0150B2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,295,0150C2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,296,012F6E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,297,012EA6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,298,01A300,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,299,01A7EE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,300,01B508,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,301,01B548,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,302,01B578,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,303,01B7E8,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,304,01B810,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,305,01B9EC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,306,01BAD4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,307,01BE12,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,308,01B75C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,309,01B702,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,310,01BC6E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,311,01BBFE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,312,01D868,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,313,01BFE4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,314,01CA90,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,315,01CF84,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,316,01D06A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,317,01D150,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,318,01CF4A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,319,01CF10,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,320,01CEE6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,321,01D200,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,322,01D3E4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,323,01CCA4,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,324,01CE5A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,325,01BCE8,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,326,01BDA6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,327,01A718,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,328,01A6B2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,329,01DAAC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,330,01DADA,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,331,01FA46,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,332,01F82A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,333,0065F4,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,0023C8,0023B6,0023D8,334,03E18C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,335,03E29E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,336,03DEFE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,337,03E234,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,338,03E18A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,339,03E352,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,340,03E3AE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,341,03E4AC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,342,03D8D6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,343,03D8D6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,344,01F79C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,345,01F7FE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,346,03A58C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,347,01D8EA,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,348,01F844,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,349,01F900,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,350,01F96C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,351,01FB2E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,352,01FCE0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,353,01FE48,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,354,01FE4A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,355,020444,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,356,020774,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,357,015488,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,358,015496,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,359,036B8E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,360,0208D0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,361,020A56,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,362,020E0E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,363,0370EE,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,0023C8,0023B6,0023D8,364,036DAE,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,0023C8,0023B6,0023D8,365,01D9F2,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,366,01D8D0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,367,03712E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,368,0377E8,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,369,020FEE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,370,02115E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,371,034C9A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,372,00673A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,373,02179C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,374,021A3C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,375,021AB0,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,376,0221EC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,377,0222EC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,378,01DA56,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,379,037912,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,380,013118,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,381,037C8A,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,382,037CF6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,383,037D50,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,384,020146,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,385,0317B6,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,386,03187C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,387,0201BE,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,388,02239E,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,389,022480,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,0023C8,0023B6,0023D8,390,03E90C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,003BC4,003BC4,003C34,0,003C44,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,003BC4,003BC4,003C34,1,003D76,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,003BC4,003BC4,003C34,2,003C44,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,003BC4,003BC4,003C34,3,003C46,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,00461A,00461A,00461C,1,004638,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,00461A,00461A,00461C,2,00468A,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,00461A,00461A,00461C,3,004760,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,00461A,00461A,00461C,4,0047EC,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,00461A,00461A,00461C,5,004848,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,00461A,00461A,00461C,6,0046FC,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,0,005348,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,1,0053A8,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,2,00541C,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,3,005480,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,4,0054FC,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,5,00550A,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,6,005594,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,005322,005322,005328,7,0055C8,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,005716,005716,005758,0,00576C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,005716,005716,005758,1,00584C,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,005716,005716,005758,2,0058EC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,005716,005716,005758,3,0059CC,none,ROM,0,0,0,DeferredCandidate,0,0,1
LONG_PTR_TABLE,022530,022530,02254C,0,022570,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,022530,022530,02254C,1,022570,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,022530,022530,02254C,2,022588,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,022530,022530,02254C,3,0225C0,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,022530,022530,02254C,4,0225D4,none,ROM,0,1,1,StaticInteriorEntry,0,1,0
LONG_PTR_TABLE,022530,022530,02254C,5,022600,none,ROM,1,1,1,ObservedInteriorEntry,0,1,0
